Date,XLF.MX,IGF.MX,VGK.MX,EFA.MX,IVW.MX,IAU.MX,SOXX.MX,SOXS.MX,EPU.MX,EWZ.MX,CORP.MX,SDIAN.MX,IBTAN.MX,QVGMEX18.MX,PSOTRAC15.MX,NAFTRACISHRS.MX,MEXTRAC09.MX,IVVPESOISHRS.MX,GENIUS21.MX,FIBRATC14.MX,ESGMEXISHRS.MX,DLRTRAC15.MX,DIABLOI10.MX,ANGELD10.MX,FCFE18.MX,FHIPO14.MX,TERRA13.MX,FUNO11.MX,FSHOP13.MX,FPLUS16.MX,FMTY14.MX,FINN13.MX,FIHO12.MX,FIBRAPL14.MX,FIBRAMQ12.MX,FIBRAHD15.MX,DANHOS13.MX,FNOVA17.MX
2020-03-15,477.1200866699219,838.0598388671875,952.292236328125,1136.501123046875,895.9429321289062,329.2219970703125,1299.22216796875,15666000.6,610.733349609375,610.4072998046875,2041.521484375,114.24799957275391,115.0720001220703,18.120000076293945,7.112199974060059,32.571724319458006,32.112499713897705,47.30199966430664,,13.632177352905272,,21.050000381469726,14.42599983215332,12.777999687194825,12.865052795410156,10.395889472961425,16.177647590637207,16.103763771057128,6.936832904815674,11.216948509216309,7.199150085449219,5.792230129241943,6.187331581115723,24.06556091308594,15.590841484069824,7.339495277404785,15.752028656005859,11.484702110290527
2020-03-22,461.8930892944336,829.4306030273438,909.8459320068359,1061.8173828125,912.0148315429688,343.375,1327.0435384114583,17304707.25,590.3314819335938,534.2389678955078,2041.521484375,116.2249984741211,126.86999702453613,16.266666730244953,6.381500005722046,30.061281204223633,28.797500133514404,40.739999771118164,,12.104994138081869,,23.667499542236328,15.372499942779541,10.865000009536743,12.044239282608032,9.498541593551636,14.121071815490723,11.737720966339111,6.520882487297058,11.202136993408203,7.028737306594849,5.441081523895264,5.364854335784912,21.09950542449951,11.867162227630615,6.908068418502808,13.046342134475708,11.484702110290527
2020-03-29,478.8623474121094,707.5769653320312,968.2230834960938,1178.90947265625,912.090087890625,370.4260009765625,1421.5096130371094,12029663.8,590.3314819335938,560.6338073730469,2041.521484375,126.59749984741211,129.01400299072264,15.799999952316284,6.3273999214172365,29.250464248657227,27.996000289916992,41.17199935913086,,10.20305061340332,,23.665800094604492,14.969999885559082,10.244000053405761,10.60659999847412,9.127098846435548,13.441054153442384,11.372214317321777,6.259469604492187,11.276192665100098,6.13607349395752,5.200873279571534,4.295283603668213,20.445942687988282,11.977879905700684,6.026001262664795,11.902876281738282,11.731451988220215
2020-04-05,487.2695739746094,707.5769653320312,994.6833740234375,1204.0423583984375,912.1402587890623,373.0159973144531,1505.90478515625,10724153.4,535.2024169921875,541.8014404296875,2041.6866455078125,128.75,130.26600036621093,15.5,6.2471999168396,28.719813919067384,27.518000030517577,42.50599975585938,,10.231157779693604,,24.093599700927733,14.213999938964843,9.82400016784668,10.495163536071777,8.999254989624024,14.421696853637695,11.038687705993652,5.843520259857177,10.752866554260255,5.288318538665772,4.755280208587647,3.793855381011963,21.321414184570312,12.339302062988281,5.1858546257019045,11.76297664642334,11.793139457702637
2020-04-12,519.2030334472656,707.5769653320312,1042.83447265625,1204.0423583984375,912.1402587890624,384.4633280436198,1575.7316284179688,7540258.5,539.1693115234375,587.0095621744791,2041.7967529296875,129.0500030517578,129.5800018310547,15.540000279744467,6.235333283742269,29.293418248494465,28.43333371480306,45.27000045776367,,,,24.021999994913738,13.633333524068197,9.686666488647461,9.993656476338705,8.650349299112955,14.01732349395752,12.554107983907064,5.731348514556885,10.983261426289877,5.233359654744466,4.699652353922526,4.039753278096517,22.152301788330078,12.357118924458822,4.701445420583089,11.309664408365885,11.793139457702637
2020-04-19,520.6365600585938,707.5769653320312,1042.83974609375,1271.0635498046875,912.1402587890623,389.9580017089844,1607.1508178710938,6419824.1,539.1693115234375,585.5127685546875,2041.7967529296875,130.8480010986328,129.46200103759764,15.789999961853027,6.338800048828125,29.16400604248047,28.27500009536743,47.33000030517578,,10.484126091003418,,23.579999923706055,13.681999969482423,9.607999992370605,10.828807067871093,8.547238731384278,13.940225410461426,11.781055641174316,5.507004833221435,11.295940399169922,5.39413366317749,4.595279884338379,4.074315166473388,23.095462799072266,12.106414222717286,4.995467758178711,12.103275680541993,11.611704254150393
2020-04-26,524.9749877929687,793.9374877929688,1067.076904296875,1287.81884765625,912.1402587890623,401.3239990234375,,6495746.9,539.1693115234375,573.6599975585938,2041.7967529296875,134.25,132.73599853515626,15.744999885559082,6.183200073242188,29.114834213256835,28.320000076293944,47.4620002746582,,10.58250649770101,,24.282600021362306,13.731999969482422,9.554000091552734,10.521228408813476,8.544955635070801,13.86588191986084,10.995652770996093,5.258590126037598,11.295940399169922,5.241562938690185,4.54710807800293,3.897540473937988,22.92766342163086,12.3125789642334,4.619934368133545,11.797006797790527,11.490747451782228
2020-05-03,551.5776214599609,869.4041900634766,1095.9830932617188,1327.3449096679688,912.1402587890624,394.3375015258789,1715.6608072916667,5311222.25,569.0598449707031,577.9961090087891,2041.7967529296875,131.46666463216147,129.04000091552734,16.210000038146973,6.261749982833862,30.525393962860107,29.597500324249268,49.1899995803833,,10.621150970458984,,23.96250009536743,13.289999961853027,10.362499952316284,10.01059889793396,8.960447311401367,14.868943452835083,11.244602918624878,5.110913157463074,11.295940399169922,5.923152804374695,4.50968861579895,4.10278594493866,24.086146354675293,12.999792098999023,4.154884457588196,11.797007083892822,11.490747451782228
2020-05-10,521.4733276367188,858.5006591796875,1067.5384033203125,1329.504638671875,912.1402587890623,392.15199584960936,1672.6428527832031,5468617.3,603.04921875,547.8732055664062,2042.07177734375,132.25749969482422,129.8480010986328,16.586666107177734,6.321599864959717,31.228980255126952,30.357500076293945,48.657999420166014,,10.733582973480225,,23.75119972229004,13.210000038146973,10.67400016784668,10.11251621246338,9.250376510620118,14.210462760925292,11.560232734680175,5.053503704071045,11.295940399169922,5.980142116546631,4.738076019287109,3.923036575317383,24.048755264282228,13.169050025939942,4.511641311645508,11.765496635437012,11.490747451782228
2020-05-17,507.59157104492186,852.948291015625,1062.3029052734375,1307.94873046875,912.1402587890623,395.106005859375,1686.5601196289062,5293139.2,609.9463012695312,524.9896118164063,2260.9931640625,132.55599975585938,129.6260009765625,16.66249990463257,6.320400047302246,31.062837219238283,30.3939998626709,48.68800048828125,,10.808423519134521,,23.79199981689453,13.335999870300293,10.635999870300292,10.587957954406738,9.538022994995117,14.348530960083007,10.955517768859863,4.93796215057373,11.505270957946777,6.1565046310424805,4.6830220222473145,3.6544753551483153,23.511312103271486,13.515201568603516,4.541334342956543,11.831035614013672,11.490747451782228
2020-05-24,505.3866821289063,843.4619018554688,1050.5947265625,1306.6548828125,1044.02666015625,386.9580017089844,1696.288330078125,4343223.35,623.394091796875,547.09228515625,2559.839013671875,128.75399932861328,125.93200073242187,16.414999961853027,6.568999862670898,30.567783737182616,29.812499523162842,50.16999969482422,,10.8326997756958,,22.888000106811525,13.543999862670898,10.297999954223632,10.428435707092286,9.125360870361328,15.150980949401855,10.93123950958252,4.865748596191406,12.283348083496094,6.3117523193359375,4.369902896881103,3.419908905029297,24.520539474487304,13.984797286987305,4.074974489212036,12.057901763916016,11.763875007629396
